fyear,trust_code,trust_type
201112,RHA,MENTAL HEALTH AND LEARNING DISABILITY
201112,RHM,ACUTE - TEACHING
201112,RHQ,ACUTE - TEACHING
201112,RHU,ACUTE - LARGE
201112,RHW,ACUTE - LARGE
201112,RHX,MENTAL HEALTH AND LEARNING DISABILITY
201112,RJ1,ACUTE - TEACHING
201112,RJ2,ACUTE - MEDIUM
201112,RJ6,ACUTE - MEDIUM
201112,RJ7,ACUTE - TEACHING
201112,RJ8,MENTAL HEALTH AND LEARNING DISABILITY
201112,RJC,ACUTE - SMALL
201112,RJD,ACUTE - SMALL
201112,RJE,ACUTE - LARGE
201112,RJF,ACUTE - SMALL
201112,RJL,ACUTE - LARGE
201112,RJN,ACUTE - SMALL
201112,RJR,ACUTE - SMALL
201112,RJX,MENTAL HEALTH AND LEARNING DISABILITY
201112,RJZ,ACUTE - TEACHING
201112,RK5,ACUTE - MEDIUM
201112,RK9,ACUTE - LARGE
201112,RKB,ACUTE - LARGE
201112,RKE,ACUTE - SMALL
201112,RKL,MENTAL HEALTH AND LEARNING DISABILITY
201112,RL1,ACUTE - SPECIALIST
201112,RL4,ACUTE - LARGE
201112,RLN,ACUTE - LARGE
201112,RLQ,ACUTE - SMALL
201112,RLT,ACUTE - SMALL
201112,RLU,ACUTE - SPECIALIST
201112,RLY,MENTAL HEALTH AND LEARNING DISABILITY
201112,RM1,ACUTE - TEACHING
201112,RM2,ACUTE - TEACHING
201112,RM3,ACUTE - TEACHING
201112,RM4,ACUTE - MULTI-SERVICE
201112,RMC,ACUTE - MEDIUM
201112,RMP,ACUTE - SMALL
201112,RMY,MENTAL HEALTH AND LEARNING DISABILITY
201112,RN1,ACUTE - SMALL
201112,RN3,ACUTE - SMALL
201112,RN5,ACUTE - SMALL
201112,RN7,ACUTE - SMALL
201112,RNA,ACUTE - MEDIUM
201112,RNH,ACUTE - SMALL
201112,RNJ,ACUTE - TEACHING
201112,RNK,MENTAL HEALTH AND LEARNING DISABILITY
201112,RNL,ACUTE - MEDIUM
201112,RNN,MENTAL HEALTH AND LEARNING DISABILITY
201112,RNQ,ACUTE - SMALL
201112,RNS,ACUTE - MEDIUM
201112,RNU,MENTAL HEALTH AND LEARNING DISABILITY
201112,RNZ,ACUTE - MEDIUM
201112,RP1,MENTAL HEALTH AND LEARNING DISABILITY
201112,RP4,ACUTE - SPECIALIST
201112,RP5,ACUTE - LARGE
201112,RP6,ACUTE - SPECIALIST
201112,RP7,MENTAL HEALTH AND LEARNING DISABILITY
201112,RPA,ACUTE - MEDIUM
201112,RPC,ACUTE - SPECIALIST
201112,RPG,MENTAL HEALTH AND LEARNING DISABILITY
201112,RPY,ACUTE - SPECIALIST
201112,RQ3,ACUTE - SPECIALIST
201112,RQ6,ACUTE - TEACHING
201112,RQ8,ACUTE - MEDIUM
201112,RQM,ACUTE - TEACHING
201112,RQQ,ACUTE - SMALL
201112,RQW,ACUTE - SMALL
201112,RQX,ACUTE - MEDIUM
201112,RQY,MENTAL HEALTH AND LEARNING DISABILITY
201112,RR1,ACUTE - LARGE
201112,RR7,ACUTE - MULTI-SERVICE
201112,RR8,ACUTE - TEACHING
201112,RRD,MENTAL HEALTH AND LEARNING DISABILITY
201112,RRE,MENTAL HEALTH AND LEARNING DISABILITY
201112,RRF,ACUTE - MEDIUM
201112,RRJ,ACUTE - SPECIALIST
201112,RRK,ACUTE - TEACHING
201112,RRP,MENTAL HEALTH AND LEARNING DISABILITY
201112,RRU,AMBULANCE
201112,RRV,ACUTE - TEACHING
201112,RT1,MENTAL HEALTH AND LEARNING DISABILITY
201112,RT2,MENTAL HEALTH AND LEARNING DISABILITY
201112,RT3,ACUTE - SPECIALIST
201112,RT5,MENTAL HEALTH AND LEARNING DISABILITY
201112,RT6,MENTAL HEALTH AND LEARNING DISABILITY
201112,RTD,ACUTE - TEACHING
201112,RTE,ACUTE - LARGE
201112,RTF,ACUTE - LARGE
201112,RTG,ACUTE - LARGE
201112,RTH,ACUTE - TEACHING
201112,RTK,ACUTE - MEDIUM
201112,RTP,ACUTE - MEDIUM
201112,RTQ,MENTAL HEALTH AND LEARNING DISABILITY
201112,RTR,ACUTE - LARGE
201112,RTV,MENTAL HEALTH AND LEARNING DISABILITY
201112,RTX,ACUTE - MEDIUM
201112,RV3,MENTAL HEALTH AND LEARNING DISABILITY
201112,RV5,MENTAL HEALTH AND LEARNING DISABILITY
201112,RV8,ACUTE - LARGE
201112,RV9,MENTAL HEALTH AND LEARNING DISABILITY
201112,RVJ,ACUTE - LARGE
201112,RVL,ACUTE - LARGE
201112,RVN,MENTAL HEALTH AND LEARNING DISABILITY
201112,RVR,ACUTE - LARGE
201112,RVV,ACUTE - LARGE
201112,RVW,ACUTE - LARGE
201112,RVY,ACUTE - SMALL
201112,RW1,MENTAL HEALTH AND LEARNING DISABILITY
201112,RW3,ACUTE - TEACHING
201112,RW4,MENTAL HEALTH AND LEARNING DISABILITY
201112,RW5,MENTAL HEALTH AND LEARNING DISABILITY
201112,RW6,ACUTE - LARGE
201112,RWA,ACUTE - TEACHING
201112,RWD,ACUTE - LARGE
201112,RWE,ACUTE - TEACHING
201112,RWF,ACUTE - LARGE
201112,RWG,ACUTE - MEDIUM
201112,RWH,ACUTE - LARGE
201112,RWJ,ACUTE - MEDIUM
201112,RWK,MENTAL HEALTH AND LEARNING DISABILITY
201112,RWN,MENTAL HEALTH AND LEARNING DISABILITY
201112,RWP,ACUTE - LARGE
201112,RWR,MENTAL HEALTH AND LEARNING DISABILITY
201112,RWV,MENTAL HEALTH AND LEARNING DISABILITY
201112,RWW,ACUTE - MEDIUM
201112,RWX,MENTAL HEALTH AND LEARNING DISABILITY
201112,RWY,ACUTE - LARGE
201112,RX1,ACUTE - TEACHING
201112,RX2,MENTAL HEALTH AND LEARNING DISABILITY
201112,RX3,MENTAL HEALTH AND LEARNING DISABILITY
201112,RX4,MENTAL HEALTH AND LEARNING DISABILITY
201112,RX5,AMBULANCE
201112,RX6,AMBULANCE
201112,RX7,AMBULANCE
201112,RX8,AMBULANCE
201112,RX9,AMBULANCE
201112,RXA,MENTAL HEALTH AND LEARNING DISABILITY
201112,RXC,ACUTE - LARGE
201112,RXE,MENTAL HEALTH AND LEARNING DISABILITY
201112,RXF,ACUTE - LARGE
201112,RXG,MENTAL HEALTH AND LEARNING DISABILITY
201112,RXH,ACUTE - TEACHING
201112,RXK,ACUTE - LARGE
201112,RXL,ACUTE - LARGE
201112,RXM,MENTAL HEALTH AND LEARNING DISABILITY
201112,RXN,ACUTE - TEACHING
201112,RXP,ACUTE - LARGE
201112,RXQ,ACUTE - MULTI-SERVICE
201112,RXR,ACUTE - LARGE
201112,RXT,MENTAL HEALTH AND LEARNING DISABILITY
201112,RXV,MENTAL HEALTH AND LEARNING DISABILITY
201112,RXW,ACUTE - LARGE
201112,RXX,MENTAL HEALTH AND LEARNING DISABILITY
201112,RXY,MENTAL HEALTH AND LEARNING DISABILITY
201112,RY2,COMMUNITY
201112,RY3,COMMUNITY
201112,RY4,COMMUNITY
201112,RY5,COMMUNITY
201112,RY6,COMMUNITY
201112,RY7,COMMUNITY
201112,RY8,COMMUNITY
201112,RY9,COMMUNITY
201112,RYA,AMBULANCE
201112,RYC,AMBULANCE
201112,RYD,AMBULANCE
201112,RYE,AMBULANCE
201112,RYF,AMBULANCE
201112,RYG,MENTAL HEALTH AND LEARNING DISABILITY
201112,RYH,AMBULANCE
201112,RYJ,ACUTE - TEACHING
201112,RYK,MENTAL HEALTH AND LEARNING DISABILITY
201112,RYQ,ACUTE - LARGE
201112,RYR,ACUTE - MEDIUM
201112,RYV,ACUTE - MULTI-SERVICE
201112,RYW,COMMUNITY
201112,RYY,COMMUNITY
201112,TAC,CARE TRUST
201112,TAD,CARE TRUST
201112,TAE,CARE TRUST
201112,TAF,CARE TRUST
201112,TAH,CARE TRUST
201112,TAJ,CARE TRUST
201112,TAK,CARE TRUST
201112,TAL,CARE TRUST
201112,TAP,CARE TRUST
201011,5A3,CARE TRUST
201011,5A4,CARE TRUST
201011,5A7,CARE TRUST
201011,5A8,CARE TRUST
201011,5A9,CARE TRUST
201011,5AT,CARE TRUST
201011,5C1,CARE TRUST
201011,5C2,CARE TRUST
201011,5C3,CARE TRUST
201011,5C4,CARE TRUST
201011,5C5,CARE TRUST
201011,5C9,CARE TRUST
201011,5CN,CARE TRUST
201011,5CQ,CARE TRUST
201011,5D7,CARE TRUST
201011,5D8,CARE TRUST
201011,5D9,CARE TRUST
201011,5E1,CARE TRUST
201011,5EF,CARE TRUST
201011,5EM,CARE TRUST
201011,5ET,CARE TRUST
201011,5F1,CARE TRUST
201011,5F5,CARE TRUST
201011,5F7,CARE TRUST
201011,5FE,CARE TRUST
201011,5FL,CARE TRUST
201011,5GC,CARE TRUST
201011,5H1,CARE TRUST
201011,5H8,CARE TRUST
201011,5HG,CARE TRUST
201011,5HP,CARE TRUST
201011,5HQ,CARE TRUST
201011,5HX,CARE TRUST
201011,5HY,CARE TRUST
201011,5J2,CARE TRUST
201011,5J4,CARE TRUST
201011,5J5,CARE TRUST
201011,5J6,CARE TRUST
201011,5J9,CARE TRUST
201011,5JE,CARE TRUST
201011,5JX,CARE TRUST
201011,5K3,CARE TRUST
201011,5K5,CARE TRUST
201011,5K6,CARE TRUST
201011,5K7,CARE TRUST
201011,5K8,CARE TRUST
201011,5K9,CARE TRUST
201011,5KF,CARE TRUST
201011,5KG,CARE TRUST
201011,5KL,CARE TRUST
201011,5KM,CARE TRUST
201011,5L1,CARE TRUST
201011,5L3,CARE TRUST
201011,5LA,CARE TRUST
201011,5LC,CARE TRUST
201011,5LD,CARE TRUST
201011,5LE,CARE TRUST
201011,5LF,CARE TRUST
201011,5LG,CARE TRUST
201011,5LH,CARE TRUST
201011,5M1,CARE TRUST
201011,5M2,CARE TRUST
201011,5M3,CARE TRUST
201011,5M6,CARE TRUST
201011,5M7,CARE TRUST
201011,5M8,CARE TRUST
201011,5MD,CARE TRUST
201011,5MK,CARE TRUST
201011,5MV,CARE TRUST
201011,5MX,CARE TRUST
201011,5N1,CARE TRUST
201011,5N2,CARE TRUST
201011,5N3,CARE TRUST
201011,5N4,CARE TRUST
201011,5N5,CARE TRUST
201011,5N6,CARE TRUST
201011,5N7,CARE TRUST
201011,5N8,CARE TRUST
201011,5N9,CARE TRUST
201011,5NA,CARE TRUST
201011,5NC,CARE TRUST
201011,5ND,CARE TRUST
201011,5NE,CARE TRUST
201011,5NF,CARE TRUST
201011,5NG,CARE TRUST
201011,5NH,CARE TRUST
201011,5NJ,CARE TRUST
201011,5NK,CARE TRUST
201011,5NL,CARE TRUST
201011,5NM,CARE TRUST
201011,5NN,CARE TRUST
201011,5NP,CARE TRUST
201011,5NQ,CARE TRUST
201011,5NR,CARE TRUST
201011,5NT,CARE TRUST
201011,5NV,CARE TRUST
201011,5NW,CARE TRUST
201011,5NX,CARE TRUST
201011,5NY,CARE TRUST
201011,5P1,CARE TRUST
201011,5P2,CARE TRUST
201011,5P5,CARE TRUST
201011,5P7,CARE TRUST
201011,5P8,CARE TRUST
201011,5P9,CARE TRUST
201011,5PA,CARE TRUST
201011,5PC,CARE TRUST
201011,5PD,CARE TRUST
201011,5PE,CARE TRUST
201011,5PF,CARE TRUST
201011,5PG,CARE TRUST
201011,5PH,CARE TRUST
201011,5PJ,CARE TRUST
201011,5PK,CARE TRUST
201011,5PL,CARE TRUST
201011,5PM,CARE TRUST
201011,5PN,CARE TRUST
201011,5PQ,CARE TRUST
201011,5PR,CARE TRUST
201011,5PT,CARE TRUST
201011,5PV,CARE TRUST
201011,5PW,CARE TRUST
201011,5PX,CARE TRUST
201011,5PY,CARE TRUST
201011,5QA,CARE TRUST
201011,5QC,CARE TRUST
201011,5QE,CARE TRUST
201011,5QF,CARE TRUST
201011,5QG,CARE TRUST
201011,5QH,CARE TRUST
201011,5QJ,CARE TRUST
201011,5QK,CARE TRUST
201011,5QL,CARE TRUST
201011,5QM,CARE TRUST
201011,5QN,CARE TRUST
201011,5QP,CARE TRUST
201011,5QQ,CARE TRUST
201011,5QR,CARE TRUST
201011,5QT,CARE TRUST
201011,RA2,ACUTE - MEDIUM
201011,RA3,ACUTE - SMALL
201011,RA4,ACUTE - SMALL
201011,RA7,ACUTE - TEACHING
201011,RA9,ACUTE - MEDIUM
201011,RAE,ACUTE - TEACHING
201011,RAJ,ACUTE - MEDIUM
201011,RAL,ACUTE - TEACHING
201011,RAN,ACUTE - SPECIALIST
201011,RAP,ACUTE - SMALL
201011,RAS,ACUTE - MULTI-SERVICE
201011,RAT,MENTAL HEALTH AND LEARNING DISABILITY
201011,RAX,ACUTE - MEDIUM
201011,RBA,ACUTE - SMALL
201011,RBB,ACUTE - SPECIALIST
201011,RBD,ACUTE - SMALL
201011,RBF,ACUTE - SPECIALIST
201011,RBK,ACUTE - SMALL
201011,RBL,ACUTE - TEACHING
201011,RBN,ACUTE - MEDIUM
201011,RBQ,ACUTE - SPECIALIST
201011,RBS,ACUTE - SPECIALIST
201011,RBT,ACUTE - SMALL
201011,RBV,ACUTE - SPECIALIST
201011,RBZ,ACUTE - SMALL
201011,RC1,ACUTE - SMALL
201011,RC3,ACUTE - SMALL
201011,RC9,ACUTE - MEDIUM
201011,RCB,ACUTE - MEDIUM
201011,RCC,ACUTE - MULTI-SERVICE
201011,RCD,ACUTE - SMALL
201011,RCF,ACUTE - MEDIUM
201011,RCU,ACUTE - SPECIALIST
201011,RCX,ACUTE - SMALL
201011,RD1,ACUTE - MEDIUM
201011,RD3,ACUTE - MEDIUM
201011,RD7,ACUTE - MEDIUM
201011,RD8,ACUTE - SMALL
201011,RDD,ACUTE - MEDIUM
201011,RDE,ACUTE - SMALL
201011,RDR,MENTAL HEALTH AND LEARNING DISABILITY
201011,RDU,ACUTE - MEDIUM
201011,RDY,MENTAL HEALTH AND LEARNING DISABILITY
201011,RDZ,ACUTE - MEDIUM
201011,RE9,ACUTE - SMALL
201011,REF,ACUTE - LARGE
201011,REM,ACUTE - MEDIUM
201011,REN,ACUTE - SPECIALIST
201011,REP,ACUTE - SPECIALIST
201011,RET,ACUTE - SPECIALIST
201011,RF4,ACUTE - LARGE
201011,RFF,ACUTE - SMALL
201011,RFR,ACUTE - SMALL
201011,RFS,ACUTE - SMALL
201011,RFW,ACUTE - SMALL
201011,RGC,ACUTE - MEDIUM
201011,RGD,MENTAL HEALTH AND LEARNING DISABILITY
201011,RGM,ACUTE - SPECIALIST
201011,RGN,ACUTE - MEDIUM
201011,RGP,ACUTE - SMALL
201011,RGQ,ACUTE - MEDIUM
201011,RGR,ACUTE - SMALL
201011,RGT,ACUTE - TEACHING
201011,RH5,MENTAL HEALTH AND LEARNING DISABILITY
201011,RH8,ACUTE - LARGE
201011,RHA,MENTAL HEALTH AND LEARNING DISABILITY
201011,RHM,ACUTE - TEACHING
201011,RHQ,ACUTE - TEACHING
201011,RHU,ACUTE - LARGE
201011,RHW,ACUTE - LARGE
201011,RHX,MENTAL HEALTH AND LEARNING DISABILITY
201011,RJ1,ACUTE - TEACHING
201011,RJ2,ACUTE - MEDIUM
201011,RJ6,ACUTE - MEDIUM
201011,RJ7,ACUTE - TEACHING
201011,RJ8,MENTAL HEALTH AND LEARNING DISABILITY
201011,RJC,ACUTE - SMALL
201011,RJD,ACUTE - SMALL
201011,RJE,ACUTE - LARGE
201011,RJF,ACUTE - SMALL
201011,RJL,ACUTE - LARGE
201011,RJN,ACUTE - SMALL
201011,RJR,ACUTE - SMALL
201011,RJX,MENTAL HEALTH AND LEARNING DISABILITY
201011,RJZ,ACUTE - TEACHING
201011,RK5,ACUTE - MEDIUM
201011,RK9,ACUTE - LARGE
201011,RKB,ACUTE - LARGE
201011,RKE,ACUTE - SMALL
201011,RKL,MENTAL HEALTH AND LEARNING DISABILITY
201011,RL1,ACUTE - SPECIALIST
201011,RL4,ACUTE - LARGE
201011,RLN,ACUTE - LARGE
201011,RLQ,ACUTE - SMALL
201011,RLT,ACUTE - SMALL
201011,RLU,ACUTE - SPECIALIST
201011,RLY,MENTAL HEALTH AND LEARNING DISABILITY
201011,RM1,ACUTE - TEACHING
201011,RM2,ACUTE - TEACHING
201011,RM3,ACUTE - TEACHING
201011,RM4,ACUTE - MULTI-SERVICE
201011,RMC,ACUTE - MEDIUM
201011,RMP,ACUTE - SMALL
201011,RMY,MENTAL HEALTH AND LEARNING DISABILITY
201011,RN1,ACUTE - SMALL
201011,RN3,ACUTE - SMALL
201011,RN5,ACUTE - SMALL
201011,RN7,ACUTE - SMALL
201011,RNA,ACUTE - MEDIUM
201011,RNH,ACUTE - SMALL
201011,RNJ,ACUTE - TEACHING
201011,RNK,MENTAL HEALTH AND LEARNING DISABILITY
201011,RNL,ACUTE - MEDIUM
201011,RNN,MENTAL HEALTH AND LEARNING DISABILITY
201011,RNQ,ACUTE - SMALL
201011,RNS,ACUTE - MEDIUM
201011,RNU,MENTAL HEALTH AND LEARNING DISABILITY
201011,RNZ,ACUTE - MEDIUM
201011,RP1,MENTAL HEALTH AND LEARNING DISABILITY
201011,RP4,ACUTE - SPECIALIST
201011,RP5,ACUTE - LARGE
201011,RP6,ACUTE - SPECIALIST
201011,RP7,MENTAL HEALTH AND LEARNING DISABILITY
201011,RPA,ACUTE - MEDIUM
201011,RPC,ACUTE - SPECIALIST
201011,RPG,MENTAL HEALTH AND LEARNING DISABILITY
201011,RPY,ACUTE - SPECIALIST
201011,RQ3,ACUTE - SPECIALIST
201011,RQ6,ACUTE - TEACHING
201011,RQ8,ACUTE - MEDIUM
201011,RQM,ACUTE - TEACHING
201011,RQQ,ACUTE - SMALL
201011,RQW,ACUTE - SMALL
201011,RQX,ACUTE - MEDIUM
201011,RQY,MENTAL HEALTH AND LEARNING DISABILITY
201011,RR1,ACUTE - LARGE
201011,RR7,ACUTE - MULTI-SERVICE
201011,RR8,ACUTE - TEACHING
201011,RRD,MENTAL HEALTH AND LEARNING DISABILITY
201011,RRE,MENTAL HEALTH AND LEARNING DISABILITY
201011,RRF,ACUTE - MEDIUM
201011,RRJ,ACUTE - SPECIALIST
201011,RRK,ACUTE - TEACHING
201011,RRP,MENTAL HEALTH AND LEARNING DISABILITY
201011,RRU,AMBULANCE
201011,RRV,ACUTE - TEACHING
201011,RT1,MENTAL HEALTH AND LEARNING DISABILITY
201011,RT2,MENTAL HEALTH AND LEARNING DISABILITY
201011,RT3,ACUTE - SPECIALIST
201011,RT5,MENTAL HEALTH AND LEARNING DISABILITY
201011,RT6,MENTAL HEALTH AND LEARNING DISABILITY
201011,RTD,ACUTE - TEACHING
201011,RTE,ACUTE - LARGE
201011,RTF,ACUTE - LARGE
201011,RTG,ACUTE - LARGE
201011,RTH,ACUTE - TEACHING
201011,RTK,ACUTE - MEDIUM
201011,RTP,ACUTE - MEDIUM
201011,RTQ,MENTAL HEALTH AND LEARNING DISABILITY
201011,RTR,ACUTE - LARGE
201011,RTV,MENTAL HEALTH AND LEARNING DISABILITY
201011,RTX,ACUTE - MEDIUM
201011,RV3,MENTAL HEALTH AND LEARNING DISABILITY
201011,RV5,MENTAL HEALTH AND LEARNING DISABILITY
201011,RV8,ACUTE - LARGE
201011,RV9,MENTAL HEALTH AND LEARNING DISABILITY
201011,RVJ,ACUTE - LARGE
201011,RVL,ACUTE - LARGE
201011,RVN,MENTAL HEALTH AND LEARNING DISABILITY
201011,RVR,ACUTE - LARGE
201011,RVV,ACUTE - LARGE
201011,RVW,ACUTE - LARGE
201011,RVY,ACUTE - MEDIUM
201011,RW1,MENTAL HEALTH AND LEARNING DISABILITY
201011,RW3,ACUTE - TEACHING
201011,RW4,MENTAL HEALTH AND LEARNING DISABILITY
201011,RW5,MENTAL HEALTH AND LEARNING DISABILITY
201011,RW6,ACUTE - LARGE
201011,RWA,ACUTE - TEACHING
201011,RWD,ACUTE - LARGE
201011,RWE,ACUTE - TEACHING
201011,RWF,ACUTE - LARGE
201011,RWG,ACUTE - MEDIUM
201011,RWH,ACUTE - LARGE
201011,RWJ,ACUTE - MEDIUM
201011,RWK,MENTAL HEALTH AND LEARNING DISABILITY
201011,RWN,MENTAL HEALTH AND LEARNING DISABILITY
201011,RWP,ACUTE - LARGE
201011,RWQ,MENTAL HEALTH AND LEARNING DISABILITY
201011,RWR,MENTAL HEALTH AND LEARNING DISABILITY
201011,RWV,MENTAL HEALTH AND LEARNING DISABILITY
201011,RWW,ACUTE - MEDIUM
201011,RWX,MENTAL HEALTH AND LEARNING DISABILITY
201011,RWY,ACUTE - LARGE
201011,RX1,ACUTE - TEACHING
201011,RX2,MENTAL HEALTH AND LEARNING DISABILITY
201011,RX3,MENTAL HEALTH AND LEARNING DISABILITY
201011,RX4,MENTAL HEALTH AND LEARNING DISABILITY
201011,RX5,AMBULANCE
201011,RX6,AMBULANCE
201011,RX7,AMBULANCE
201011,RX8,AMBULANCE
201011,RX9,AMBULANCE
201011,RXA,MENTAL HEALTH AND LEARNING DISABILITY
201011,RXC,ACUTE - LARGE
201011,RXE,MENTAL HEALTH AND LEARNING DISABILITY
201011,RXF,ACUTE - LARGE
201011,RXG,MENTAL HEALTH AND LEARNING DISABILITY
201011,RXH,ACUTE - TEACHING
201011,RXK,ACUTE - LARGE
201011,RXL,ACUTE - LARGE
201011,RXM,MENTAL HEALTH AND LEARNING DISABILITY
201011,RXN,ACUTE - TEACHING
201011,RXP,ACUTE - LARGE
201011,RXQ,ACUTE - MULTI-SERVICE
201011,RXR,ACUTE - LARGE
201011,RXT,MENTAL HEALTH AND LEARNING DISABILITY
201011,RXV,MENTAL HEALTH AND LEARNING DISABILITY
201011,RXW,ACUTE - LARGE
201011,RXX,MENTAL HEALTH AND LEARNING DISABILITY
201011,RXY,MENTAL HEALTH AND LEARNING DISABILITY
201011,RYA,AMBULANCE
201011,RYC,AMBULANCE
201011,RYD,AMBULANCE
201011,RYE,AMBULANCE
201011,RYF,AMBULANCE
201011,RYG,MENTAL HEALTH AND LEARNING DISABILITY
201011,RYJ,ACUTE - TEACHING
201011,RYK,MENTAL HEALTH AND LEARNING DISABILITY
201011,RYQ,ACUTE - LARGE
201011,RYR,ACUTE - MEDIUM
201011,RYV,ACUTE - MULTI-SERVICE
201011,TAC,CARE TRUST
201011,TAD,CARE TRUST
201011,TAE,CARE TRUST
201011,TAF,CARE TRUST
201011,TAH,CARE TRUST
201011,TAJ,CARE TRUST
201011,TAK,CARE TRUST
201011,TAL,CARE TRUST
201011,TAM,CARE TRUST
201011,TAN,CARE TRUST
201011,TAP,CARE TRUST
200910,5A3,CARE TRUST
200910,5A4,CARE TRUST
200910,5A5,CARE TRUST
200910,5A7,CARE TRUST
200910,5A8,CARE TRUST
200910,5A9,CARE TRUST
200910,5AT,CARE TRUST
200910,5C1,CARE TRUST
200910,5C2,CARE TRUST
200910,5C3,CARE TRUST
200910,5C4,CARE TRUST
200910,5C5,CARE TRUST
200910,5C9,CARE TRUST
200910,5CC,CARE TRUST
200910,5CN,CARE TRUST
200910,5CQ,CARE TRUST
200910,5D7,CARE TRUST
200910,5D8,CARE TRUST
200910,5D9,CARE TRUST
200910,5E1,CARE TRUST
200910,5EF,CARE TRUST
200910,5EM,CARE TRUST
200910,5ET,CARE TRUST
200910,5F1,CARE TRUST
200910,5F5,CARE TRUST
200910,5F7,CARE TRUST
200910,5FE,CARE TRUST
200910,5FL,CARE TRUST
200910,5GC,CARE TRUST
200910,5H1,CARE TRUST
200910,5H8,CARE TRUST
200910,5HG,CARE TRUST
200910,5HP,CARE TRUST
200910,5HQ,CARE TRUST
200910,5HX,CARE TRUST
200910,5HY,CARE TRUST
200910,5J2,CARE TRUST
200910,5J4,CARE TRUST
200910,5J5,CARE TRUST
200910,5J6,CARE TRUST
200910,5J9,CARE TRUST
200910,5JE,CARE TRUST
200910,5JX,CARE TRUST
200910,5K3,CARE TRUST
200910,5K5,CARE TRUST
200910,5K6,CARE TRUST
200910,5K7,CARE TRUST
200910,5K8,CARE TRUST
200910,5K9,CARE TRUST
200910,5KF,CARE TRUST
200910,5KG,CARE TRUST
200910,5KL,CARE TRUST
200910,5KM,CARE TRUST
200910,5L1,CARE TRUST
200910,5L3,CARE TRUST
200910,5LA,CARE TRUST
200910,5LC,CARE TRUST
200910,5LD,CARE TRUST
200910,5LE,CARE TRUST
200910,5LF,CARE TRUST
200910,5LG,CARE TRUST
200910,5LH,CARE TRUST
200910,5M1,CARE TRUST
200910,5M2,CARE TRUST
200910,5M3,CARE TRUST
200910,5M6,CARE TRUST
200910,5M7,CARE TRUST
200910,5M8,CARE TRUST
200910,5MD,CARE TRUST
200910,5MK,CARE TRUST
200910,5MV,CARE TRUST
200910,5MX,CARE TRUST
200910,5N1,CARE TRUST
200910,5N2,CARE TRUST
200910,5N3,CARE TRUST
200910,5N4,CARE TRUST
200910,5N5,CARE TRUST
200910,5N6,CARE TRUST
200910,5N7,CARE TRUST
200910,5N8,CARE TRUST
200910,5N9,CARE TRUST
200910,5NA,CARE TRUST
200910,5NC,CARE TRUST
200910,5ND,CARE TRUST
200910,5NE,CARE TRUST
200910,5NF,CARE TRUST
200910,5NG,CARE TRUST
200910,5NH,CARE TRUST
200910,5NJ,CARE TRUST
200910,5NK,CARE TRUST
200910,5NL,CARE TRUST
200910,5NM,CARE TRUST
200910,5NN,CARE TRUST
200910,5NP,CARE TRUST
200910,5NQ,CARE TRUST
200910,5NR,CARE TRUST
200910,5NT,CARE TRUST
200910,5NV,CARE TRUST
200910,5NW,CARE TRUST
200910,5NX,CARE TRUST
200910,5NY,CARE TRUST
200910,5P1,CARE TRUST
200910,5P2,CARE TRUST
200910,5P3,CARE TRUST
200910,5P4,CARE TRUST
200910,5P5,CARE TRUST
200910,5P6,CARE TRUST
200910,5P7,CARE TRUST
200910,5P8,CARE TRUST
200910,5P9,CARE TRUST
200910,5PA,CARE TRUST
200910,5PC,CARE TRUST
200910,5PD,CARE TRUST
200910,5PE,CARE TRUST
200910,5PF,CARE TRUST
200910,5PG,CARE TRUST
200910,5PH,CARE TRUST
200910,5PJ,CARE TRUST
200910,5PK,CARE TRUST
200910,5PL,CARE TRUST
200910,5PM,CARE TRUST
200910,5PN,CARE TRUST
200910,5PP,CARE TRUST
200910,5PQ,CARE TRUST
200910,5PR,CARE TRUST
200910,5PT,CARE TRUST
200910,5PV,CARE TRUST
200910,5PW,CARE TRUST
200910,5PX,CARE TRUST
200910,5PY,CARE TRUST
200910,5QA,CARE TRUST
200910,5QC,CARE TRUST
200910,5QD,CARE TRUST
200910,5QE,CARE TRUST
200910,5QF,CARE TRUST
200910,5QG,CARE TRUST
200910,5QH,CARE TRUST
200910,5QJ,CARE TRUST
200910,5QK,CARE TRUST
200910,5QL,CARE TRUST
200910,5QM,CARE TRUST
200910,5QN,CARE TRUST
200910,5QP,CARE TRUST
200910,5QQ,CARE TRUST
200910,5QR,CARE TRUST
200910,5QT,CARE TRUST
200910,RA2,ACUTE - MEDIUM
200910,RA3,ACUTE - SMALL
200910,RA4,ACUTE - SMALL
200910,RA7,ACUTE - TEACHING
200910,RA9,ACUTE - MEDIUM
200910,RAE,ACUTE - TEACHING
200910,RAJ,ACUTE - MEDIUM
200910,RAL,ACUTE - TEACHING
200910,RAN,ACUTE - SPECIALIST
200910,RAP,ACUTE - MEDIUM
200910,RAS,ACUTE - MULTI-SERVICE
200910,RAT,MENTAL HEALTH AND LEARNING DISABILITY
200910,RAX,ACUTE - MEDIUM
200910,RBA,ACUTE - SMALL
200910,RBB,ACUTE - SPECIALIST
200910,RBD,ACUTE - SMALL
200910,RBF,ACUTE - SPECIALIST
200910,RBK,ACUTE - MEDIUM
200910,RBL,ACUTE - TEACHING
200910,RBN,ACUTE - LARGE
200910,RBQ,ACUTE - SPECIALIST
